MDS_1,MDS_2
0.0002470783268259272,-0.0002689698218233473
9.801991402985561e-05,-0.00020963837592187918
7.36168703603663e-06,4.4689291229163634e-05
-0.0004860630596596235,0.0006300032251007778
0.0007798846084305407,-0.0012266092839009605
-6.944237569075047e-05,3.50368766230334e-05
0.00024432226813799233,-0.0004250141004013487
-0.001302631591391421,0.001651453042332328
0.000766051959962913,-0.0011880725451723848
0.00023090004727827735,-0.0004059847783346803
-0.00011492990751313113,0.0001042053053020369
-0.00017143146257467888,0.0001807384769381463
0.00013060825632323553,-0.0002598476553225839
-0.0011318286595238063,0.0014808646435997413
2.914799788063093e-05,-0.00010834605835767356
0.00023561052154956772,-0.0004124863221006184
-0.00047705340213735284,0.0006184506035880738
0.00016676574637472375,-0.00031728032503714653
4.3683563382191595e-05,-0.0001297965237702139
-0.00069042169625176,0.0008989204617339917
0.00025652098280635284,-0.00044361075793949517
0.0002892125854093079,-0.0004904857943967844
0.0003583630222598544,-0.0005927579889866276
0.0003531142523466107,-0.0005849016601042124
8.656151515527833e-05,-0.0001883282363178566
3.8728574280091674e-05,-0.00012330105659877314
5.1228280681862137e-05,-0.00013904659358153216
-1.1502468582894577e-05,-4.807296048278238e-05
6.978219181551844e-06,-7.611779447200795e-05
0.0003075372646551242,-0.0005170131324644936
-0.002177671145354238,0.0032974366847002188
0.00012317089769756868,-0.0002491175705366048
0.00020869470851725413,-0.0003761834323678521
0.0001822418996054315,-0.0003355896984879849
-0.0017932059898989267,0.0019841397100413783
0.00030463597642650187,-0.000528554625657094
0.00015631774910559754,-0.0003000897893448198
-6.299982921471246e-05,2.7404706715315717e-05
0.0007808729802852226,-0.0012084531999895312
-0.0002512931436311354,0.00029982380752721773
0.0005821763080915143,-0.0009234029744428268
0.0001988043215361687,-0.0003561044952293469
0.00011844340098723057,-0.00024097209653407657
8.278561724779559e-05,-0.00018604110855079928
-9.510228366077754e-06,-4.919800323456571e-05
-0.0004879992547194018,0.0006304245422216267
0.0008458117474571352,-0.001306703105160878
-9.820463859742218e-06,-5.038053344234601e-05
0.0008591148738657455,-0.0013006327093320967
9.43108873622886e-05,-0.00020318008806700734
5.299136474050799e-05,-0.0001451542582179259
0.0001117538459333434,-0.0002294360617753606
0.0004229714201392631,-0.0006681567248617192
-0.0003675831137066716,0.0004654816188907211
0.00026189082151531273,-0.0004511150905430115
0.00028038799549845163,-0.0004784655722206777
-0.00018550939413089176,0.00020398560640236073
-0.0032774846287640675,0.0033401757970468724
0.00025243267322060657,-0.0004376490500729965
-5.321280469369675e-05,1.1626927239371436e-05
0.0007910096207744313,-0.0012179878308039422
8.360189683121194e-05,-0.0001931582505580718
0.002221328226827189,0.016215706958732805
0.00023649888060499138,-0.0004138799992651226
-4.525362429609004e-05,-5.664822187733525e-06
0.0002508121247420382,-0.0004339756387255649
0.00022296399193278977,-0.0003969874973913143
8.013460555447323e-05,-0.00018885977619822385
9.148111098334847e-05,-0.00019834240200697264
-3.8076665188181744e-05,-1.0719104364155024e-05
-4.376276779078754e-05,-3.7831427514888363e-06
0.0001889467636097943,-0.0003469418271710637
2.998993078702694e-05,-0.00010476708911878927
0.0003511400552621724,-0.0005821348215730701
-0.0027009465999395335,0.001602413187885371
-5.377039744785268e-05,1.1236308939837341e-05
0.0004704205566403839,-0.000757436604863611
-0.0002486150100739436,0.00029778975817727543
0.00020586586335270496,-0.0003705969520525294
0.0001392802777901495,-0.00026936131943067486
-9.547264942428531e-06,-0.00011373810674395535
0.00010551679582324713,-0.00023226760151311046
-0.00028605822726291016,0.000348766040375549
-0.0004741780786926481,0.0006114889483883821
0.00021997798110336443,-0.0003896108500247579
9.699977021725723e-05,-0.00021045012092300587
-0.00025077111054807314,0.00029787414460449163
2.9762903765726127e-05,-0.00010679378022680724
-0.00019638910218932053,0.0002155037496511133
-0.00031111934706965687,0.0003807839759613939
4.786533418321428e-05,-0.00013520259756650483
0.0003598817990859995,-0.0005941851818903579
0.000360977195025329,-0.0005959933328567715
-0.0002258908712975788,0.00026327161734804647
0.00047579681199970387,-0.0007665294553113596
-5.713607010810199e-05,1.1037966675606977e-05
7.316534695619956e-05,-0.0001726724921468528
0.00033048232981886444,-0.0005509506838844635
-3.020707610245923e-07,-6.918158023087603e-05
0.0002927682620696448,-0.0004958572129111032
0.0006784125692251357,-0.0011393925541061869
-3.928118315861816e-05,-1.0312381799510497e-05
