MDS_1,MDS_2
-907.7515810074603,-477.59095167165196
119494.94653650737,129556.90102020063
-103052.91931311529,17439.6538658266
52345.86569520066,-15270.027154281026
-8296.805519656913,-1638.9115123178344
-22871.155933525795,1945.038852593529
-35794.55050372519,3614.0253497207
48016.06530206419,-10860.710865702596
25806.283514323586,-7102.500613778918
38133.021368366186,-9155.395396653814
50004.33525398932,-8245.538588445892
-82778.3699124395,14015.318826641273
-3322.2409528634576,8066.108406661636
93555.81949235518,-17657.467569943576
-29887.516076993146,2564.5712923678893
-50367.47338829264,8365.750446568776
-106310.45719794542,19054.111924855017
-5212.529595080518,988.4906967660498
4003.978084421352,-1356.6665655520246
-1893.1672251035907,-2882.8630250501046
-60066.40773961229,7593.9740642378
-32919.547124322446,2707.6438689964243
83811.6244941935,-15236.170027684799
64571.18223265583,15640.838761837553
107739.33143237085,-17644.283422844317
-41505.0072982637,5694.602405075987
-55914.55944105519,7851.023920403154
23097.523559514117,-8046.6185473104815
19453.573380494094,-5722.403507277625
-40950.49360475931,-4242.198335926793
232679.44812389734,-29083.87255659649
10721.16193187927,-3455.8913004696888
46881.56741223926,-8644.382279985446
3349.4252710793385,-4718.443331123923
25188.570474471973,-10550.989986677316
62560.75860568062,-12500.161908429289
-2250.5653424395273,-3111.8610518371547
-17207.17669390193,-3872.306695231109
-21806.979670249882,2150.3815765030904
-91398.90414944208,16547.480717109618
-58093.7964407631,9593.65482088774
-27318.55934757576,2276.183489576033
52058.25395769418,-7159.637842700408
-44523.8717765145,7451.259651238339
-49712.21844599697,4904.782828806214
54137.1158439897,-5231.715743919234
-13984.756605518627,533.7896539974507
-38287.203023348644,4010.60986923398
-27936.146255295218,7063.225670131364
56758.64257418726,-13215.879990825471
-5783.462195906428,730.7589838014735
-21499.893689141794,6184.125753115323
-22617.157538369975,8211.680021512053
85628.16407966655,-10654.360352805805
24112.07091272494,-2638.4967670652686
-30767.56563479323,3723.304020216839
113653.07843732825,-12754.97841709996
123512.05249742273,-19565.488120038084
43713.23216009668,-6679.80700384312
-90061.8042809552,15615.621990937314
-95765.15628498013,22105.974396509042
177647.1950991477,-23046.995019462214
-15690.498332380374,-857.9232852722666
-48528.4907670365,6559.128891026411
-60480.98157202508,8479.201145850644
223282.88993101328,171744.65539234751
-3180.8290508145274,-1604.866417467215
6912.060427977985,-4733.736724856831
78188.49769209496,-12586.531065963462
87521.29747459787,-17331.098215369435
77743.98779898087,-15159.403995709812
6982.8697330997875,830.7981799995327
160499.4338104862,-21093.85877266538
171236.09964258087,-25845.631198818737
118594.16219763522,-19377.923911854003
-54679.57579973925,5848.67806061387
60215.21060969026,-10894.735682577912
-92985.09057784462,14265.576950926556
141368.46410955384,-22621.371600197308
-35048.03874453617,5950.01183502893
33166.758070887976,-5837.913491573837
-101454.96595319138,17558.828541403804
-60834.24884549409,11122.956823221039
-41669.24695982747,5030.872603869056
101640.32263979234,-17751.38833388668
25218.79949168588,-7536.697285355189
10569.369627621541,-4236.988474494469
73794.56614596662,142865.08916716438
194933.95585225307,-25544.278832640357
32262.818189655263,-7898.421787066468
21728.992713147698,-1819.8491424767985
-25253.11725741856,5208.979804625958
22131.420070377153,-1851.793882396977
-97110.96310952322,18522.543375685542
-91777.66578674974,17128.508556441102
83539.92836116711,-16865.63974313029
-95251.34957357516,14006.826215098783
-40731.36245017208,3636.308707460417
-31742.48062908881,-12057.51610688046
-21762.501155226044,9949.945273121217
-26390.773408256766,6290.119748574679
255571.32075054443,-20959.237740356857
135154.88324119226,-23996.050121234563
7980.983629224678,-7229.9587610007575
-84560.32414468697,14909.39845262884
-74038.22720668417,12032.872176949544
-40662.00218866464,4888.505208915064
-3393.2337367654613,-112.55916955784411
-8159.4268581073975,-928.3172867230303
-46238.96771974058,9132.96529969102
-50459.35751496293,7391.5380293325115
97831.45715963925,-16300.11292698218
-25146.585881262065,818.3181072237685
-35695.309766808336,4067.7109316097153
16714.98579613969,-6805.137438102832
-61800.86340218855,13816.869320671543
7922.530996957202,-10241.012634151492
-33491.65862100753,4825.107373029228
-21861.56122144599,1895.9736245600025
-16026.74218163801,517.3569154813335
-48523.0379723021,6627.7506891571265
-18856.895157898707,1643.5110331621365
-8924.798404570916,-1718.013393365394
-47153.82940614786,-1292.031242553158
-55614.9214426765,6925.105568625838
-56964.81570340865,10111.608124323475
37550.11215257923,-9589.120291906327
-117134.5299461269,25176.254768492206
-32785.62189052388,3352.5592235935574
157378.61597837205,-23762.193828966578
212281.69210227724,-23157.888231378427
-2429.9301305628587,-2994.618560054825
-54077.09275148735,4712.418442449147
6070.814156059149,-5143.799936677853
31787.80228680693,-7722.983738677957
-103212.52621585088,18710.495811318197
54049.05776006827,-49857.06003385643
9599.982015810465,-9579.51218749644
-98052.29254943806,18893.535008611092
-55598.382927177605,6993.633032942876
9628.113299356302,-3833.3551504736006
243968.53911713714,-23686.082477879612
-61249.67701080417,9168.665717169311
33703.06968614503,-5701.178382488476
-73488.52002997462,11793.16500720807
-79953.19437384629,12636.443959028024
-70674.5063091855,12892.115795518734
-51512.2219493771,6610.354916177024
-57568.122919078785,7322.905864813726
-11865.758643025889,-1631.4876794407785
-111533.68242017417,22785.46662078537
58833.77050638232,-12969.300442548587
64189.00471886455,-8556.665735246777
-16103.541146798743,189.49663187637398
-71644.51002425878,13151.118641178447
76056.49074334257,-13183.605821124516
-12874.44191689133,993.8899400426275
-30631.095985325974,3865.847398699413
-64757.75021950911,11901.50738370799
-3039.750727627447,4342.8931571007415
98154.27299404118,-14401.521094072437
157277.67062322187,-22619.40624058748
-118622.38279123498,23157.732238465767
-30666.938696595094,29302.359096367407
40686.18174896221,-5939.879321029733
-65053.22034295181,10509.500057273735
46383.95488747496,-8587.26609738539
-198.5567772302475,-2706.2061908143364
-31454.257425355187,2388.121756500709
56429.443996117814,-19130.880723673086
-54462.894329501985,7480.731919370181
-38704.505977810215,4456.54332509765
24347.554760293973,-8435.441379618345
34456.541313843896,-1815.4591734497967
-69193.79762220672,-2582.4889948434843
132426.9433384997,-21537.955331972174
-41578.77204453057,5389.703899882966
-45129.601034527754,9880.051226036918
93000.12330368739,-14883.21804057644
-70951.60313322843,11583.8146664118
13561.67427079135,-6771.815806578245
-5829.281896590007,501.0260517424882
-94649.59043051211,15721.752948120611
-99692.92416395314,16851.56837769541
-59133.57785843432,2594.9713546780717
-8.09813782437876,-1076.0308216294088
-98870.29406944252,16900.136616971926
30514.188992153475,-6381.27927663379
-64955.694677414365,6360.528754496437
-61705.84038076942,7130.509234019669
-89920.16571369511,12608.708365481289
-69242.19525428856,14840.72708069818
374010.37898030656,-3022.777198305164
-61531.2599987538,12685.679130549195
-18605.10919139422,-1672.177924647444
-9556.632188262289,-5515.832146136972
28272.906940205172,-7500.212238542862
-52849.141722988126,7708.607005343951
9878.97780743785,2581.7805115067526
18681.249720052572,-3880.1668159764554
-60726.823597367744,9218.366427777615
-60725.023628400086,6933.243706866824
-70548.91277042116,8871.116824444662
92449.15121837762,-71044.23208264854
22425.927296187412,-6144.515789859895
28306.581458965844,-7306.47025210339
6655.445857790416,-3411.6076768211024
-5646.689632456003,-1147.0362901260685
-82473.98222158305,10650.930234316418
81282.1603573614,27386.178266748448
-20679.952749836328,-2366.2017754139383
-70277.9925068783,10040.142183443726
80879.08401342227,-17236.29722098276
-26181.6971403175,741.7715793432927
-116041.3934855932,23804.598020963316
7783.685776996223,-1294.950192654298
-56382.02434747615,8039.174351328248
-2732.6786474707346,-3207.9167144983016
-13811.166217867323,1409.0324249060861
-34173.26609779278,4012.242268506187
68097.05777729521,-12220.486797162002
5665.23851848103,-3268.0398894940026
29932.5732541786,-9561.566236781435
9061.91048966634,-1535.4910350786643
-33655.163081345934,-946.8435756412694
258325.2746038243,-20132.169687715566
68240.44951512195,-17458.151631766465
-48044.01934103642,6314.044187576231
27849.884117630794,-3832.9008729019115
197767.17337529737,-23352.47007703362
114620.9208712379,-18874.178223242936
-90430.2458237875,14223.38062273968
144011.95889209284,-18786.266387731917
191320.70930105555,-26545.181229756545
-27041.703298581044,-3589.2847683282153
-17849.149526845496,-3507.221990342431
-48031.46358444654,6563.437507255531
-33665.50154217116,4010.268941707755
-24669.37074835861,3114.193471869137
-5681.910390489554,1263.2852998812298
-20623.324951184884,2936.2483084536584
-94720.553413197,11441.995345647747
-66299.50940362613,4932.119022815609
-47579.127706866326,5828.675721506865
-7197.414830055436,5067.205591156907
-26053.20047806843,1367.314481693477
-88713.27926163093,13467.292609566422
-143841.99301611638,25027.739884663508
247716.9107910587,-26652.863246106564
2677.9661920053104,-2927.9126576771996
-50488.75378922571,7010.290338291146
-60437.49760852106,8217.649544679825
-68422.86802839069,4614.617814113991
44889.44741785314,-9529.541105929473
-40575.1826733828,5270.174012524547
107273.49515449378,-14417.799139611596
-34896.866770609915,-2074.600600566047
-56037.461932326405,7292.31927632829
33311.1409232704,-7738.230096444254
26448.94669546781,-8033.352909101939
-19878.088265927596,1627.882142767255
-55696.830716240824,8850.073734299343
-15075.838404304215,5808.8782042168195
20719.902919549204,-8084.005219639792
-50620.074490727384,6556.1915169524855
-46581.00503178167,5824.012393656666
-82804.97409146016,15954.081128332591
220461.70728475717,-26098.872106065606
-22662.913283651233,2925.435982380479
82744.70180837502,-15563.919042742646
29367.23545754697,-7073.426946362999
52262.30077768939,-9785.459192664728
-73259.22389968317,13955.74316485317
-30280.763325854747,5549.817420293116
-22659.585549965173,-2060.9312642251093
-24.034823734010928,-31276.03642387706
133275.89760189282,-20980.415027042127
-5488.203476936188,-2929.161050852513
-48989.1199606687,2917.088496207884
264560.1741478546,-20816.33167608744
-93173.92987459982,17764.589975524832
23357.64892009772,16523.28192803951
-6041.042892350869,-567.965862925993
-52457.24261436495,7884.199134842448
-72700.90301403118,10692.561903965088
-138144.69534586463,31013.636289783037
-3272.495799751579,-2053.8573883763634
-72741.23949312342,10500.67627441796
6597.55737365953,-3713.192441174055
-67961.53587110828,14873.537596174176
-22468.87931423331,3909.1071542054046
89796.49915181911,-15956.99569337839
132959.8132796029,-18109.564203160313
66070.93267979872,-12213.53358910503
31671.713478294678,-6976.436328007428
-47209.90925113097,9450.342014933636
-131.76614799414457,5250.479189150537
47711.05257608029,-7052.314749124574
28265.06307547712,-7536.204145064666
-50967.59528904645,7338.980302900622
-55435.97769937255,7703.504761524238
80641.09411416756,-16007.010503505957
-40233.79241640438,8419.740108824422
-68040.28015903014,8597.318584878218
73479.43211398515,-13361.0518577453
-71916.04473612264,11891.666182673518
101662.28721533828,-17618.111615183538
-67475.9556928341,8823.005790238718
-38526.116983163876,10353.185360313124
-71469.3231705701,13944.243081909368
-7447.933071177246,-11700.281368863769
51081.22546183572,-16706.766568668783
-58272.589713577814,11180.822131095008
-10977.363639333287,292.75400791660553
-70859.273017107,16812.441335793883
5980.9529539546675,8704.802480389888
86160.82272543757,-13390.428130979977
-52482.72958693912,7522.471010143092
142455.17791582074,-22132.919802484386
32412.14809819174,-7094.5278067217
134263.17633183987,-20098.721695859538
-44585.97239358522,6370.653728480433
-38250.068398526666,2799.5903979158525
-60473.68106782429,8056.79174521605
43161.6429182723,-6885.969983433319
-10984.252510366397,256.9923519043786
-41403.08697447616,6146.707487699733
-61727.10969161386,9326.848020581343
-36119.95692949632,2017.5640143135213
-16053.869288454947,2911.5972004767227
-34281.602421815835,7259.418999100066
-49319.95898793234,4104.524166583185
1581.0956092361441,2326.282759261385
71522.56304444178,-11787.375017138304
-61091.699594107005,12353.040985824977
142702.357870713,-20597.747172270196
-47447.09991643596,7457.847435254953
187409.0980148284,-24740.53815391075
-50580.488014083414,5984.262387495522
-43581.58633791144,5630.509270686627
-34497.605408687465,20242.397807524707
-99587.68630169427,18920.12595235115
4424.763026965365,-3891.775598273254
270058.7601629401,-23361.058145256666
-42893.534546412346,4173.065797084685
-40288.2190360784,8012.389780405
-70091.17080456352,10874.36487985798
136610.1054927394,-20561.504152395715
-66585.01970824902,5923.8198268792785
11890.738910305538,-9295.903133647189
36269.727647238215,-5605.757679935371
-29128.131053415604,8187.17306873201
92744.71391928864,-16392.57045229167
-39609.32524732058,4999.627471838388
38298.55796814595,-8260.870327835579
-30818.31647573709,-2048.9919555648044
39652.75908158651,-6571.116120451617
24096.396971219805,-2732.9360778471096
-28206.995019410893,5740.953182362972
42986.08413263697,-10518.354568620796
176534.56242772314,-24751.870934114864
-61825.3046893461,8883.792401574943
130585.99839575002,-20294.98941536883
-32549.05769116946,4460.285909280052
79509.272988345,-13705.820373452336
-33834.701311433644,3212.91519235356
-104039.57506650203,19264.17735543888
-43090.13065896676,5511.185946705978
1685.18919839802,-3839.7375820597354
-74664.99751957151,11061.560482114774
132399.80030696787,-20452.525504281133
122598.12215021337,-19746.225872097173
-111994.75419464869,20720.771867618998
58192.076092599506,-10799.271290763736
-45522.85332730022,6600.2519806480095
-13872.548811586434,-6633.881753458851
-15659.688387022317,1567.528702517269
-20793.766507811488,2136.5324550589553
-40927.782188681595,3324.4929358572035
-27741.67311961391,3054.4862725839134
-45784.40877660511,4103.974729031254
-12609.691247345556,-219.61224705467515
-56273.485910651354,8541.382047072197
27086.37178543543,-11303.35387127476
-95850.13207206043,21721.42075540241
-41157.311067012,5432.178552386252
-36996.94631320104,2743.8054402931034
18771.36703929308,-4045.56283254272
-118510.83312508307,23928.71913507534
-87033.78934548031,13128.828242292733
-94219.85652135545,17674.64188416616
81720.75130130461,-19531.225866362645
92006.47566162195,-14746.240677110698
43957.76590902855,-10791.246499189947
162515.55643074273,-23378.336534489557
-28523.74983021062,4183.440431980307
188299.82546616253,-25481.383195744496
-37213.468129185654,5424.3545633147305
-81634.14499232624,12920.457956933436
-25624.611288452343,3423.6095640390154
-26092.726164857042,1148.319924177302
-96074.20068376251,12263.066192748216
24175.88923452693,-7413.72275987939
-71853.53340600166,12174.97785188298
9536.531228655456,-4323.164570845763
-45637.35969369848,5165.787581379454
167555.5385798612,-23100.57297690669
-92750.9937780131,11002.913106551277
-35079.978008130834,4561.708614252937
-32046.50855924317,1982.0982750476626
-80247.03212542471,22954.178386977248
-13928.976016592525,815.9072826974549
16900.530265921967,-2584.3541726939607
218525.34815744497,-50786.30233916551
-70649.06882111734,7968.193397979714
-43022.319691329365,5671.758331536316
241226.30528193002,-22982.607090738453
48852.48144224897,-8969.159781851782
-49460.23978675623,16694.066791941033
11914.123237151112,-5212.151105934913
-12170.77376353628,4527.354195538244
-42658.71386970389,7465.816782552198
-7764.029632358833,-1521.7291544806171
-76609.59678842197,11099.324322585344
-15659.321488348522,2347.6657358258135
75929.86731594404,-11043.242579701999
-40570.53722395646,5296.564661886937
-31614.60264964246,8358.289485373409
-91980.78740670295,18470.44931399562
-70392.11088217482,11838.814058403615
190193.2207132457,-23360.384874805626
-52004.23448422894,6663.509565833197
-37799.75552060328,3880.6162776162287
-22327.377597296985,-2612.1941620066564
-9257.25779850642,-6606.1646551921285
102679.47598955067,-17606.815864328506
39607.153761153844,-8558.890144034045
25198.56588321761,-10523.923565298855
46127.09116113004,-9273.508386349462
-32607.485000595225,220.0521736187118
209824.29389244306,-23367.657790873545
13006.35282731936,-5907.742216371
-39322.976576338384,7624.446269828336
569262.909604274,71995.6452878807
154476.74144612468,-10437.583405377438
-72106.85624032852,8876.817300999277
-39562.11024224109,2742.690228890157
-4374.938580708324,2756.342855520717
-90878.8460409367,14387.74527583567
-57218.44193097503,6611.663214271317
-42124.552084258285,5290.64758046526
13718.914211211948,-9294.185713590317
130392.8670769053,-18414.069563530044
-40525.38871729158,5487.982338293068
179543.2629562292,-23381.37378868221
-40761.63333749854,4436.97213050796
31166.875393255035,-8334.967934128583
-123623.7813559358,24361.712521446032
136643.68525979307,82158.39308217107
71381.80700301018,-16870.967335656467
-1753.6565238310704,-2346.4680991099576
-70347.88811569553,10194.51718581758
-127055.617792159,22508.915262216065
-77034.82400592617,12945.066551947864
6877.323258771375,-7664.966781490624
-51528.69808668484,6472.60996117727
-50504.17202794399,2880.9060253599896
-15856.265119905522,1365.85494541345
-21111.69468351213,3032.7315762427497
-23738.56021397515,2685.3937228217433
158205.8880972053,-25038.321151787415
-52002.89784458819,6675.802956663211
92132.81493456798,-20186.866382805816
-38423.18855474771,731.1793183291727
-55943.71420135797,7720.601936396738
-45558.54734678396,6072.930930770414
137805.26853457734,-19398.147186231028
-60054.77021441029,7645.404549774992
39572.58260202441,-16559.678978246022
12765.239044777301,-6114.707004769331
-69422.73897858961,13970.75091345804
-77265.3043134719,10938.632411339317
54600.72263920035,-11215.954891612151
6201.7461654303115,-3112.335892897408
40933.378465855334,-7866.920977494885
-49177.00727801615,5921.436224518679
-71881.27591233706,12052.306578303997
-17699.07783845421,2311.9122173246046
-86062.34382409602,15078.638180366332
58040.05550733218,-11038.99244094493
-1990.8330163222352,-767.904855266521
8631.39397987038,-3730.389639389341
-48569.266512770424,5970.047812227726
-38954.45406033691,3251.270471662654
-2379.0827462471284,-2716.0840994614796
-5544.467534902264,1966.3816530352908
-1893.6094444185885,-5480.16023985446
117262.4024250378,-20181.974794347345
53959.44366168443,-11708.381159289742
83918.9734835776,-14520.170820466697
78233.31911662947,-14633.172191972064
-81730.790783209,13812.40145989365
-83131.31983747134,14438.764732937678
-19219.417135381726,-147.01360231565954
35235.6873677858,-8316.794705311204
93163.09221085013,-16933.017569306696
-25077.2567293177,1155.7899027314566
-9685.288076253286,-6188.557988843715
30530.83943488408,-6295.641387527481
-21573.407319219128,3801.292423367173
-1209.6250293318947,1890.96961059446
107752.40385552112,-17628.146398283963
-52941.7756489018,7297.081845235913
-80049.26219691256,12210.29851797313
33374.80568948664,-8493.383292925631
154387.39912183664,-23478.87705742758
87584.88221265347,-16934.036560085402
82523.07975873027,-11746.453770958633
15212.659735062165,-3922.7477977115323
-20294.029796685412,4585.3781926612155
35061.2481344609,-8369.529554360042
359570.46266849013,320.8197963520847
-45629.43651783488,6531.012580414633
-77763.18865723452,13241.453604586864
-73080.2101761998,11260.744826123053
-65321.625567268246,11660.276531718555
212437.33842920544,-27287.978440877607
-19813.414675911547,-3125.810418956002
39922.5731265707,-7792.684792696728
-37373.509385246485,8497.940284659953
-36785.20916205536,3739.731921462342
-45659.49429496886,5023.957335124265
-5427.880236758509,-2619.914642989822
-5641.142461537421,-3198.346751163507
6993.851089748399,2943.8483626245807
-15547.125358927173,374.15039875061467
-52465.015342670544,7792.995971744014
-19354.48433025786,1698.857604415342
-41293.74683416969,6725.200291493714
51172.12942656665,-10206.170676065536
-72550.99466549756,9541.378001835013
6647.274679001296,-882.4146585180714
-21826.98889900727,-4021.532026816142
-33574.069947413525,5419.814072335727
87435.6806172418,-16555.249319775805
43093.0087194003,-9911.517802862918
13313.450712288628,-3216.3054196596613
-10255.416328833964,-1215.3281528230518
-37291.58968061346,3837.0927174189756
-70151.09664980505,10614.17491600522
300601.77673775674,-46675.49455657086
-6518.881170868801,-2994.6153407627053
19039.709421456842,-2560.088032041173
-70836.47792011457,8072.1803049233995
7470.765227909283,-4470.373782174815
401754.10079688416,-14458.94264801033
-62125.33593089422,9852.9732282385
46197.67675592951,-7851.211032064108
-45101.161216284716,5448.804964209173
43669.76354710655,1164.756862111555
-20197.892999080734,5331.64747322704
-74033.71919649174,11591.77314691062
