MDS_1,MDS_2
0.008796327441542847,-0.01031403579688237
0.00012753787603704883,-6.082124972536671e-06
-0.002091998023139535,0.0007098026680143354
0.009232828906956151,-0.00885438619353807
0.00032177887558996603,-6.75549563291802e-05
0.0006315967874916052,-0.00016489874290552192
-0.0004957379989968806,0.00021954920900724235
-0.0009285150215546067,0.0004871904478113983
-0.0007825568231281467,0.00028470621068359445
0.00326923789488779,-0.0009326831507581941
0.0016491717489735055,-0.000495009778206889
0.018666661996946377,-0.005078619353075092
-0.00019499018898708957,9.470965857080582e-05
-0.0006228478707343419,0.0002466183258665698
-0.0003597178496411754,0.0001475359906328028
0.0020702776585182483,-0.0007063597445296692
-0.0003628458229942857,0.00014855881213308224
0.0018494653764433663,-0.000489845130765141
0.002043094724723637,-0.0006081305730089594
-0.0005476938202425609,0.0002102348490244362
-0.0008869493717789722,0.00020064607635128287
-0.00028873354006765694,0.00012775806112555978
2.8800770157965653e-05,2.429513993220506e-05
-0.001224304816256421,0.0004304387836954806
-0.0009664905467171718,0.0003465328311763677
0.0008244393568942555,-0.0002037462430308415
-0.0005152849944377741,0.00019740561966585617
-3.6577098401356296e-05,-0.0003861355823124295
-0.0019356993618912489,0.0006556902236047711
0.0006589510242671599,-0.00017386405470799213
0.0012187798772636763,-0.0003461673359533246
-0.002070631862555422,0.000694519027804101
-0.0011711908188409325,0.00039330571917269816
0.01414177177262237,-0.0028929181386888564
0.0012526304533865512,-0.0003614658535351097
-0.00017571024385265764,8.875678514843874e-05
-0.0005040061035794709,0.00019377827544639556
2.930215233712154e-05,2.5824025240685768e-05
0.0010492738084810578,-0.0002956929844162756
0.0014935141132035603,-0.00044549717283884593
0.005281701984767809,0.0024359053357349025
-0.0008646925167155311,0.0003135938858163286
-0.0009860666498576567,0.00034911528409702265
-0.0008926132204099146,0.0003196669922980354
0.0008356126913892579,-0.0002344316938850051
-0.0007440693368843896,0.00027298927960076876
-0.0010525186918954176,0.0003769602840312288
0.000151002559986267,-1.3465106757955097e-05
-0.0017980589697806815,0.000625991350110805
0.00011396698443081716,-1.8739874547955086e-06
-0.0009413113486654149,0.0003368174530946353
-0.0010002954448003487,0.00035589909675850503
-0.00024856823244899333,0.00011345437099394901
-0.00028751915011831125,0.0001250076822202594
-0.0005262042065995082,0.00019976969725311446
-0.001413842391375042,0.00048440723045989586
-0.00109688888301762,0.0003823405969681535
-0.001305485189453242,0.000449402615211309
-0.0010561503514803804,0.00036684823504739867
-0.001856993902973113,0.0006268577764932491
-0.0003413606246489283,0.00013983193073331253
-0.0011725109920993904,0.0004069435918608807
-0.0009406258533343431,0.0003307801671182874
-0.0011995215238129802,0.0004156332683884424
